ts	imei	mwra	p.android.gm	p.android.externalstorage	p.android.documentsui	p.system	p.android.settings	p.android.packageinstaller	p.android.chrome	p.android.defcontainer	p.gms.persistent	p.notifier	p.dogalize	p.inputmethod.latin	p.simulator	p.android.gms	p.android.vending	p.katana	p.process.gapps	p.google	p.olauncher	p.browser.provider
2018-05-05 19:22:00	8630330696303482006	1.00000	13.80230	9.91839	9.00764	12.09229	9.84113	9.70178	8.76562	0.00356	44.73952	48.23924	78.28226	98.16634	57.33096	5.31810	71.42720	36.03164	81.17050	16.80252	87.17617	39.89718
2018-05-05 19:23:00	8630330696303482469	0.00000	13.52902	13.17657	10.32926	9.99281	11.48326	8.84405	8.20263	0.08617	34.47985	35.14821	46.38564	92.51712	30.26353	20.83333	16.26523	80.30896	69.31219	85.13602	7.42779	5.12905
2018-05-05 19:24:00	8630330696303481966	1.00000	11.27646	11.39180	11.77645	17.88355	11.36020	11.33621	10.10415	0.01458	53.42586	33.84802	39.22438	77.31221	64.77857	45.01353	74.98230	46.55931	38.42457	68.60257	64.24364	18.49077
2018-05-05 19:25:00	3590433799317661958	1.00000	11.85338	9.28751	16.30658	8.82290	13.59085	9.12584	12.70546	0.00195	40.05836	42.26857	44.69496	61.33196	12.23431	26.63236	79.67239	79.34772	0.94712	23.32323	17.38242	63.81644
2018-05-05 19:26:00	3590433799317662022	1.00000	10.85255	11.59496	10.73600	15.99859	16.53913	11.05005	5.23765	0.01789	43.65561	67.40773	47.29294	67.85624	96.75211	92.17917	78.78505	57.13519	6.50054	74.01442	87.36094	98.86772
2018-05-05 19:27:00	3590433799317661966	1.00000	9.53603	13.67184	14.80879	10.66569	11.06054	8.62477	7.49710	0.14113	26.14034	51.15673	73.22905	23.28025	89.86705	2.25854	68.15734	63.24028	16.44297	17.41907	49.17520	77.78491
2018-05-05 19:28:00	8630330696303481446	0.00000	13.97456	10.88822	13.49382	13.99415	8.14931	13.37286	9.42365	0.00899	54.36022	22.07341	35.20580	12.43999	71.59075	64.06067	59.85137	71.17063	89.79264	39.14396	64.15309	6.71179
2018-05-05 19:29:00	359043379931766171	1.00000	12.16271	9.43179	11.64163	9.30520	11.62494	5.66050	11.26755	0.00215	59.90706	53.10253	58.93427	94.66463	74.90865	43.96901	47.86102	26.17936	68.33140	36.49201	4.36784	27.48531
2018-05-05 19:30:00	863033069630348875	1.00000	13.37871	10.67271	13.28555	8.20231	9.87080	10.86786	10.64241	0.00725	48.78936	70.19764	40.01904	34.11121	73.74898	13.45353	85.78624	1.27353	79.06181	88.39008	20.95541	72.09635
2018-05-05 19:31:00	359043379931766791	1.00000	14.86328	11.81980	5.93744	11.65640	9.48396	9.36391	7.70432	0.02246	62.77279	20.43596	47.53031	89.71582	18.02898	37.50953	15.09749	15.56909	31.21266	78.96088	44.18944	3.77197
2018-05-05 19:32:00	359043379931766296	0.00000	9.02780	13.22092	13.90884	10.64669	12.18518	9.65078	9.36848	0.09017	54.05296	37.87125	29.69724	72.68471	98.71067	11.95661	86.10564	75.68679	35.68983	63.23425	32.57924	59.16905
2018-05-05 19:33:00	3590433799317662436	0.00000	8.91309	10.68950	12.16123	13.18802	10.30442	12.03713	12.87276	0.00741	42.87674	31.65772	38.34073	97.81773	74.55412	44.88609	77.33003	21.61194	57.00809	39.21971	34.06048	27.30152
2018-05-05 19:34:00	3590433799317661008	1.00000	8.07656	14.47958	12.48012	11.00353	10.61250	6.87488	11.65032	0.31636	57.30490	40.68002	55.11650	81.46289	95.75810	47.22716	31.78929	5.17719	40.54664	31.78198	54.36286	69.70193
2018-05-05 19:35:00	863033069630348909	0.00000	12.76932	15.40909	13.53584	10.22613	14.00320	16.28043	9.85129	0.80167	48.45258	48.00094	56.39415	33.84104	34.19907	6.52466	60.93619	84.94906	57.45771	24.36645	33.29832	7.89965
2018-05-05 19:36:00	359043379931766783	0.00000	10.19565	12.35477	16.05356	9.01148	10.11170	16.34613	10.90898	0.03811	64.57809	52.51175	47.55272	50.08031	5.24528	11.66642	49.65248	9.01852	42.59254	40.42361	46.27072	84.63325
2018-05-05 19:37:00	3590433799317662451	1.00000	6.14355	18.44390	13.15641	10.73259	10.40691	4.95036	13.06038	16.66487	50.66833	36.88612	24.05051	62.34665	71.02624	98.92905	61.07463	91.13293	44.15764	58.01353	99.41924	61.93084
2018-05-05 19:38:00	3590433799317661974	0.00000	10.58270	17.03410	13.66706	12.18322	12.01312	5.32725	9.78366	4.06971	70.31641	49.04849	16.13220	94.36600	80.71624	5.50726	5.57865	61.91596	75.05419	8.80428	26.17495	43.95821
2018-05-05 19:39:00	8630330696303481636	1.00000	5.44892	15.60986	12.20190	13.95153	11.64523	10.58047	9.96671	0.97972	48.84503	47.00053	63.41124	94.04608	79.80271	28.18342	58.77415	48.62668	82.00259	56.93341	44.53564	29.09447
2018-05-05 19:40:00	863033069630348610	0.00000	9.65111	14.70519	11.86253	11.84318	7.42733	11.95142	16.04333	0.39648	72.44529	38.98763	45.09210	47.61648	76.88227	45.74285	64.28005	29.90120	2.85397	61.07296	81.46987	95.25091
2018-05-05 19:41:00	8630330696303481040	0.00000	11.25569	16.30663	13.33440	12.09609	9.96197	13.07370	14.78492	1.96609	39.01467	50.76376	50.20012	35.14703	28.62497	11.93707	71.01275	67.73378	40.09405	57.56686	76.11184	48.74628
2018-05-05 19:42:00	8630330696303482196	0.00000	11.91452	12.08691	15.76526	11.15983	12.70280	14.03450	10.83390	0.02907	44.68601	37.64948	51.40707	70.45678	74.77950	88.47855	66.34290	35.02342	81.25932	14.61612	89.04625	80.76545
2018-05-05 19:43:00	359043379931766239	1.00000	9.65255	10.27194	9.51282	14.72412	8.94201	9.53031	9.32895	0.00490	29.13380	67.46874	52.14097	72.32636	98.03954	87.82917	99.86546	97.03455	75.56993	64.76852	21.74111	9.71695
2018-05-05 19:44:00	8630330696303481362	1.00000	10.56649	10.19172	11.47624	12.55384	9.28964	8.33588	11.38190	0.00448	55.32540	48.68190	47.16411	70.64651	32.77873	99.44271	34.05327	87.18023	86.28575	84.58992	89.98428	43.67158
2018-05-05 19:45:00	8630330696303481743	1.00000	15.80548	7.20595	7.25564	12.05013	10.05508	10.25809	8.65281	0.00045	82.00063	30.16406	46.36802	94.97857	79.19160	87.95972	40.95393	89.90106	3.19042	18.47222	61.46562	33.89694
2018-05-05 19:46:00	359043379931766643	1.00000	13.18654	13.86698	9.75983	11.15814	9.13584	10.46622	9.33373	0.17167	57.16472	25.50143	53.85151	75.81827	65.27959	30.90969	43.99224	19.99560	58.31802	65.49469	73.33607	66.71042
2018-05-05 19:47:00	3590433799317661503	1.00000	13.55683	9.45299	11.55867	14.96061	17.15525	11.03649	7.38362	0.00228	69.42754	42.16004	36.15301	16.42707	23.43387	75.32076	18.71861	76.53271	20.41993	49.01413	22.64961	67.95075
2018-05-05 19:48:00	3590433799317661768	0.00000	12.82807	9.54098	12.86577	2.78078	13.47747	12.17308	9.13962	0.00249	70.94882	80.01480	68.15385	72.89493	95.80544	16.11004	12.88228	85.48221	99.52729	31.02255	40.17018	62.88597
2018-05-05 19:49:00	3590433799317661933	1.00000	12.83008	9.69660	6.18883	12.31165	13.25541	8.83627	10.59968	0.00294	34.33600	56.21769	44.33372	96.09170	3.01984	6.66866	90.78655	19.33605	28.91283	36.77432	95.57316	15.84379
2018-05-05 19:50:00	8630330696303482428	1.00000	12.92536	6.74368	13.04720	8.42485	11.48873	5.71614	10.78831	0.00053	60.22395	46.01951	55.51252	45.75071	49.89043	34.03144	12.20189	47.67888	52.42928	17.09756	34.99365	56.57591
2018-05-05 19:51:00	8630330696303481966	1.00000	12.39688	9.58596	10.94512	4.70468	9.33428	12.06134	5.69510	0.00274	48.63677	32.14245	49.40709	26.12704	24.99306	14.85969	75.09071	91.41584	90.48760	29.44244	57.24784	29.26051
2018-05-05 19:52:00	8630330696303482246	1.00000	11.08766	8.72440	7.50451	16.45803	13.51738	12.14723	10.74558	0.00118	55.28267	40.91634	59.99826	62.62152	36.48530	23.88331	4.49862	70.21125	86.35195	5.83123	56.89822	11.25447
2018-05-05 19:53:00	8630330696303481016	0.00000	10.00380	13.27380	14.49826	14.13663	6.91632	13.61521	12.16682	0.09492	49.57354	61.12774	38.02678	25.39625	96.06918	29.20215	26.06312	68.06964	18.88737	61.21270	2.37165	23.58773
2018-05-05 19:54:00	8630330696303481198	1.00000	10.13500	12.93851	10.21836	16.76618	7.51971	13.50402	8.22022	0.06797	72.84679	42.75153	51.10040	45.89382	3.86986	4.77214	35.80218	36.63011	42.61455	9.68624	53.41246	39.97160
2018-05-05 19:55:00	8630330696303482451	0.00000	11.28504	10.98125	13.50089	13.02382	10.50767	10.68959	13.34241	0.00977	48.48184	61.80575	46.56838	58.98933	63.95233	71.57845	5.56376	56.08618	17.08176	13.60298	41.68297	96.13866
2018-05-05 19:56:00	8630330696303482089	1.00000	7.36701	14.26221	12.71010	13.44044	11.92366	8.15684	6.65857	0.25462	62.90110	40.49782	65.02228	81.11998	34.81618	95.38255	76.93977	95.91810	89.58415	80.55971	90.26963	70.70467
2018-05-05 19:57:00	8630330696303481925	0.00000	12.90876	14.16925	13.88749	12.62482	14.42306	12.83329	12.05159	0.23223	58.07688	67.38614	36.71226	56.20468	65.10720	75.89307	30.42231	42.30807	88.54167	36.16275	23.24933	72.60813
2018-05-05 19:58:00	863033069630348453	1.00000	7.91405	11.47810	12.16576	12.29670	11.75913	8.41329	9.03967	0.01605	56.54450	31.27052	73.04953	39.09018	15.00443	40.86279	65.72368	8.74083	5.79180	76.88990	17.89657	70.46101
2018-05-05 19:59:00	8630330696303481495	1.00000	10.88014	8.48459	13.56426	13.41500	5.75836	11.95444	8.32022	0.00107	55.28872	55.97487	50.33309	58.42743	26.70389	9.19911	15.39816	95.83756	70.55400	21.25920	49.41410	88.23215
2018-05-05 20:00:00	863033069630348172	1.00000	12.18102	8.09926	9.98303	14.91088	8.61709	9.96993	9.90712	0.00066	59.31942	59.83441	52.21262	74.39888	27.51104	24.75907	27.61744	51.49485	14.31291	97.44079	10.48713	42.88379
2018-05-05 20:01:00	8630330696303481982	1.00000	14.38176	10.50995	7.07169	11.30299	8.86459	7.10093	8.04391	0.00630	50.45735	54.55217	84.15411	71.69371	98.47843	13.11583	27.42606	60.64263	16.98481	99.25253	14.84949	32.54535
2018-05-05 20:02:00	8630330696303481370	1.00000	14.32809	9.62542	6.62445	11.23773	9.21414	7.28524	8.16852	0.00268	46.62350	45.19562	34.99747	91.14397	11.59226	43.93905	49.26317	57.19998	73.87263	65.78310	38.17571	44.46376
2018-05-05 20:03:00	863033069630348024	1.00000	12.45922	9.09851	10.36086	12.88087	12.59033	12.52774	11.64185	0.00153	49.29379	27.85207	61.88310	36.62216	88.00365	25.24351	87.10668	59.80658	82.67676	16.75114	99.49170	8.82960
2018-05-05 20:04:00	3590433799317662485	1.00000	9.11966	13.06800	14.31408	13.77055	13.35857	9.62062	13.38148	0.07746	28.67625	52.92179	35.65391	24.50149	23.01299	33.47575	83.66662	5.84520	49.86620	25.07420	18.54933	8.09765
2018-05-05 20:05:00	3590433799317661289	1.00000	7.29343	14.47141	13.94169	12.89480	10.10659	9.79785	6.99868	0.31402	70.90068	51.31185	43.03535	11.09836	2.35640	84.55295	41.54195	1.24617	26.74810	14.53970	85.77432	55.69223
2018-05-05 20:06:00	3590433799317661545	0.00000	10.71909	12.05241	13.10248	12.08436	10.40854	13.81801	11.78645	0.02802	43.01952	41.70081	53.79949	39.96618	24.40112	74.97795	44.98039	99.51462	48.52464	87.53637	70.19560	43.85917
2018-05-05 20:07:00	3590433799317661313	1.00000	16.19891	9.30161	7.88772	10.21460	7.25164	7.03522	6.14268	0.00187	36.48625	58.51545	45.98814	65.29297	3.58261	77.73703	42.90921	11.51908	23.90930	82.66580	84.49257	1.94800
2018-05-05 20:08:00	8630330696303482378	0.00000	12.16831	6.28065	10.15809	11.83725	11.62240	8.45528	10.94641	0.00045	38.56995	52.57330	55.19903	59.23613	63.10186	18.46377	81.68076	4.39633	14.94898	57.58598	76.04896	69.88315
2018-05-05 20:09:00	863033069630348610	0.00000	10.25722	13.76603	12.62193	13.08854	11.42275	12.68405	12.01569	0.15527	50.52010	42.35497	41.76707	52.29616	72.51235	36.24204	18.29291	17.00965	27.04894	74.58422	74.53104	78.94872
2018-05-05 20:10:00	3590433799317662378	1.00000	12.35918	9.76512	10.85607	15.31030	5.83365	12.81460	8.51585	0.00320	45.78977	45.55424	31.89485	84.42884	12.92368	13.20655	59.11575	83.28468	50.11546	76.55066	35.94123	80.89422
2018-05-05 20:11:00	8630330696303482279	0.00000	13.65426	13.45115	15.57282	15.34567	11.69700	12.46499	13.90611	0.11318	42.22870	55.19716	46.66275	22.78246	23.56304	91.24078	92.42852	37.91766	42.95607	84.19397	70.24270	19.90671
2018-05-05 20:12:00	863033069630348701	0.00000	9.44480	12.10045	12.18922	12.33117	10.20769	12.78770	13.04153	0.02953	52.32292	55.93817	42.07805	66.14673	50.53068	13.04054	20.82493	97.11330	98.62839	24.70383	67.85676	87.29026
2018-05-05 20:13:00	3590433799317661495	0.00000	11.75767	14.83949	11.93655	9.23049	10.65500	14.18118	5.10389	0.45352	77.85395	32.84919	56.21054	68.08520	38.00892	28.53708	30.29851	89.14535	40.53388	20.38788	5.27577	79.96291
2018-05-05 20:14:00	8630330696303482170	1.00000	11.05799	11.86631	10.38096	14.59776	9.10927	9.27477	9.92786	0.02361	84.76203	52.29313	62.76872	93.60866	53.58544	20.04686	42.94299	32.28131	73.19000	19.33398	68.10469	87.49465
2018-05-05 20:15:00	3590433799317661974	0.00000	10.41686	9.15670	12.95425	15.74343	12.76780	9.58334	15.05599	0.00176	54.98248	57.66229	40.18684	99.44439	7.54810	10.81696	39.34182	51.38088	6.40811	85.99954	86.24120	63.56907
2018-05-05 20:16:00	8630330696303482014	0.00000	14.20797	7.12406	10.21180	12.25082	9.32288	10.93444	10.15484	0.00050	51.14665	38.70577	70.41995	93.34099	74.90299	10.37398	13.03130	83.55662	56.19119	85.52289	79.18572	34.57806
2018-05-05 20:17:00	863033069630348826	1.00000	9.06257	11.58854	13.07874	9.23442	9.94670	8.59784	12.48527	0.01785	82.70163	55.71173	49.00975	84.31386	1.96297	48.88168	78.01375	99.47792	85.43900	27.39074	76.47360	47.52845
2018-05-05 20:18:00	3590433799317661230	0.00000	11.95057	15.41573	12.87681	11.03958	12.71204	14.08561	7.36265	0.80698	49.84332	60.71461	46.20616	34.57061	31.99244	35.60092	80.98353	48.61258	8.86105	50.37822	47.05047	12.07352
2018-05-05 20:19:00	8630330696303482105	0.00000	10.33968	13.20224	13.67923	12.55672	6.24013	13.66473	11.18227	0.08828	69.33089	36.21107	40.80260	29.56298	91.18258	36.74153	16.58557	0.62833	31.74735	13.91441	89.94156	71.78968
2018-05-05 20:20:00	863033069630348313	0.00000	9.55462	8.39803	12.50372	13.05465	12.73412	11.41627	12.48162	0.00102	68.68070	67.95506	41.72622	28.38842	66.91504	32.06987	22.75354	7.88150	41.70258	15.37355	68.23295	68.55915
2018-05-05 20:21:00	359043379931766759	0.00000	10.75856	12.77748	11.35864	15.09190	15.15264	10.28040	14.44226	0.05797	74.72555	39.42850	53.72547	96.43475	92.98455	96.76293	78.17586	79.15318	7.37403	27.24457	6.14150	31.74344
2018-05-05 20:22:00	3590433799317661222	1.00000	8.43765	14.11333	12.44955	16.03227	13.74326	9.68645	8.06717	0.21946	57.06139	29.39048	57.39602	37.73934	28.63791	60.78133	51.49622	96.33566	46.00468	85.68529	36.13968	95.79154
2018-05-05 20:23:00	8630330696303481289	1.00000	7.09878	11.60381	14.77618	9.08144	8.65483	9.37624	11.08843	0.01817	64.73004	67.34314	38.10389	26.78711	24.29824	63.03024	38.65064	63.25910	7.19474	45.64069	80.22800	3.51421
2018-05-05 20:24:00	359043379931766148	1.00000	12.66688	8.77215	10.62690	11.53628	6.24178	6.98542	9.71665	0.00128	47.16987	49.61310	79.43552	99.87535	26.07301	19.87758	98.87642	54.30379	53.58612	44.12414	94.45925	8.46976
2018-05-05 20:25:00	359043379931766460	1.00000	6.39850	12.38342	12.40219	13.36024	10.16064	9.49677	10.66762	0.03914	44.03775	53.91611	59.39203	94.22013	62.83001	21.09472	78.45694	43.69298	82.03924	62.32005	12.47614	10.49437
2018-05-05 20:26:00	359043379931766502	0.00000	9.67181	12.62728	15.26296	13.92926	7.23479	12.50441	12.72639	0.04984	51.73270	42.79514	48.79065	28.77011	67.49407	13.13858	42.51578	66.77346	64.08200	45.87820	1.39679	5.47346
2018-05-05 20:27:00	863033069630348073	1.00000	15.09198	8.37652	10.58964	10.99083	10.47972	10.73887	8.51896	0.00094	56.11933	48.82352	67.03929	90.95289	95.06712	53.84881	91.09557	16.39185	65.88393	5.53748	35.60871	14.62835
2018-05-05 20:28:00	359043379931766056	1.00000	13.15087	8.23656	11.44811	10.68575	10.96399	7.42261	12.61817	0.00087	75.70220	60.29626	40.37100	66.71594	93.81422	15.52703	18.29751	79.59857	46.26743	45.33940	84.65627	58.56655
2018-05-05 20:29:00	863033069630348180	1.00000	14.59551	11.30683	6.79255	12.18074	7.39007	7.64481	8.00097	0.01355	29.31910	48.75765	40.41356	19.79880	34.69886	97.65817	54.17596	26.72903	95.39620	82.17212	28.15676	20.08030
2018-05-05 20:30:00	8630330696303482071	1.00000	11.78088	8.75665	10.09090	10.39646	8.60462	6.94283	10.84666	0.00128	72.10210	42.42640	51.43530	83.76334	91.67426	59.05415	13.55737	16.11810	31.11680	48.40352	63.34099	86.40091
2018-05-05 20:31:00	3590433799317662386	0.00000	11.70659	12.87459	15.19689	13.17835	10.15246	14.02108	11.89584	0.06364	55.47681	50.98838	43.80019	80.07300	52.22917	15.77373	38.95175	39.92803	41.58346	5.06252	51.14240	7.39671
2018-05-05 20:32:00	359043379931766809	1.00000	10.84201	12.19697	12.23394	11.88848	12.49664	7.87366	11.04725	0.03228	32.14830	43.77690	41.65099	66.25426	46.82839	51.94539	42.73917	58.88179	19.64165	43.39649	85.52572	20.77205
2018-05-05 20:33:00	3590433799317661487	0.00000	12.19299	15.22020	10.23937	8.31220	16.00877	15.88486	8.08515	0.66359	72.37916	45.97553	42.00990	27.33021	39.53711	59.83358	66.36775	74.04941	50.14302	14.45428	50.74016	34.85192
2018-05-05 20:34:00	8630330696303481297	1.00000	12.07282	11.85537	14.20262	15.71123	14.94486	13.94985	7.44426	0.02320	41.00830	35.10079	46.93725	5.16501	56.60161	7.09804	10.67748	77.02910	42.02276	34.31940	6.59669	71.51214
2018-05-05 20:35:00	3590433799317662238	0.00000	8.11355	13.55465	12.22524	13.31920	12.93487	6.81164	7.54071	0.12574	65.62425	35.93616	54.75803	94.41745	45.80419	88.85808	56.23261	78.52596	59.76008	21.78819	18.55555	15.31981
2018-05-05 20:36:00	359043379931766304	1.00000	10.05429	12.87471	13.25942	13.39816	12.35715	9.84623	5.32248	0.06390	30.28573	59.92952	28.36138	16.04547	42.83279	20.67532	15.17397	75.15090	54.51391	38.73867	21.98283	45.18312
2018-05-05 20:37:00	863033069630348743	1.00000	11.45801	14.82280	11.18956	12.43684	4.84153	12.29452	14.06844	0.44599	23.20660	45.57253	31.14126	16.27920	58.43224	94.74397	78.60059	86.81892	9.07966	8.94382	82.98431	10.82508
2018-05-05 20:38:00	863033069630348388	1.00000	11.61335	13.78961	6.19891	14.65857	10.66176	10.28434	9.39885	0.15899	49.41090	49.81285	55.77237	16.69068	67.17953	1.45670	47.97493	18.02039	34.83741	12.67319	96.46315	50.58543
2018-05-05 20:39:00	863033069630348057	1.00000	9.64810	10.65420	10.51400	15.70692	15.19449	9.18832	6.62409	0.00711	77.16964	53.44043	38.59392	49.76077	81.58632	79.26731	26.96516	5.26699	41.84611	85.35961	49.86239	7.37310
2018-05-05 20:40:00	863033069630348420	1.00000	14.84929	5.35077	10.40165	10.02443	11.54951	10.81073	11.45505	0.00024	44.77442	70.98092	37.02452	99.62896	6.27874	14.00879	22.26791	11.65109	53.51320	65.34970	96.09740	19.89800
2018-05-05 20:41:00	8630330696303481107	1.00000	11.56882	10.97333	7.94555	15.04241	7.98774	11.00412	9.08918	0.00974	58.11926	51.06704	43.64059	79.07354	84.43775	41.44832	44.64674	13.25572	96.86323	94.59106	98.75308	48.09462
2018-05-05 20:42:00	3590433799317662071	0.00000	9.13555	7.03067	15.20889	14.67397	11.93585	12.59941	8.80734	0.00035	57.23003	46.99075	61.36055	90.49324	10.25570	44.51736	8.53909	73.11565	35.41112	39.22366	81.78734	56.87392
2018-05-05 20:43:00	359043379931766544	1.00000	11.71844	13.02956	13.34919	11.25113	13.33082	8.79597	10.17735	0.07437	69.10573	46.61866	66.92473	99.13923	75.79832	19.69467	67.38193	53.25153	39.98084	40.06131	34.43813	41.11308
2018-05-05 20:44:00	359043379931766668	1.00000	8.78356	11.28397	9.90212	17.38737	11.16411	10.07821	11.61598	0.01311	74.98294	43.41037	35.28595	58.55484	36.72444	41.65811	7.12231	5.34555	94.25809	24.39789	32.48885	29.70925
2018-05-05 20:45:00	359043379931766940	1.00000	16.06343	9.52487	5.89085	11.15787	10.89499	9.81494	9.32823	0.00261	46.32638	25.78233	42.61946	78.32428	69.83892	27.01234	7.11192	59.28264	25.68722	90.96439	78.90933	37.07213
2018-05-05 20:46:00	3590433799317661685	1.00000	13.86407	14.13207	6.91209	14.19602	9.13915	9.46410	8.34796	0.22384	35.86787	53.13456	31.02962	20.81714	69.67264	61.47183	33.75686	96.50196	94.54210	90.10675	88.69258	62.80654
2018-05-05 20:47:00	8630330696303482246	0.00000	11.37024	14.16205	12.81296	14.16682	9.69243	11.95606	13.33129	0.23055	68.07623	48.78212	29.23611	52.85293	18.39769	75.47531	88.59550	9.73038	6.95939	40.63774	50.73460	22.10440
2018-05-05 20:48:00	8630330696303482261	1.00000	14.26154	10.53328	5.66796	13.45450	9.69311	9.20596	7.82774	0.00651	61.29381	81.91190	52.72310	29.24806	53.51389	64.10047	93.47159	90.32675	14.62288	2.71372	71.09449	12.56068
2018-05-05 20:49:00	8630330696303481214	0.00000	15.76820	14.65666	11.68033	8.15539	10.09304	10.54207	11.93735	0.37779	43.58343	32.08761	38.35946	57.57300	13.90436	13.48760	19.15679	78.62144	66.39098	60.28897	76.77291	22.72460
2018-05-05 20:50:00	8630330696303481321	1.00000	9.40298	7.00112	14.02066	11.23127	8.40357	7.38071	11.05215	0.00031	57.73352	52.09919	46.13118	83.03097	88.76938	35.38273	73.06808	7.80953	10.48376	73.47309	51.54289	65.29107
2018-05-05 20:51:00	3590433799317661503	1.00000	12.58556	11.26554	4.48460	14.02662	11.86559	10.25962	9.09525	0.01294	31.88184	43.01413	49.41395	75.20723	66.53229	89.85841	60.75728	54.75537	57.42747	26.09383	21.78091	8.76912
2018-05-05 20:52:00	863033069630348396	0.00000	7.68832	10.93434	12.69414	13.60691	9.49573	13.20150	8.52837	0.00919	16.24713	47.71615	67.36300	47.70469	72.50870	61.51590	79.33328	10.23354	44.29296	69.35135	38.14968	90.77972
2018-05-05 20:53:00	8630330696303481735	1.00000	11.88488	9.45118	8.17836	13.49616	7.43640	7.03665	10.77114	0.00224	54.35677	58.50130	39.52423	16.30751	75.53278	20.80076	31.41463	56.99932	25.73315	67.57224	53.16077	94.74878
